,file,psnr_raw,psnr_model_1,psnr_model_2,ssim_raw,ssim_model_1,ssim_model_2
0,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00000_1_gt.tif,25.011763029834526,28.744710419705584,29.474907588684665,0.6637929472003244,0.8352883925901192,0.8089117222299109
1,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00001_1_gt.tif,28.024313355281695,31.072103558490877,32.575609759306644,0.7612462341912397,0.8740036908769966,0.8338277573806465
2,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00002_1_gt.tif,29.436320987736604,32.288978839826804,33.343154751219984,0.8095040944638248,0.9072369245995269,0.8538028627349661
3,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00003_1_gt.tif,28.753595809664553,32.019159452821896,32.118765820974154,0.7918881955609853,0.8972645254277793,0.8665925702148698
4,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00004_1_gt.tif,25.07842638978186,28.871869900345025,29.805989297284732,0.6412547407696069,0.8088157628527801,0.7661276971815203
5,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00005_1_gt.tif,25.753203536169828,30.03098792121314,31.165062560791736,0.7022280481041826,0.8582220167217537,0.7915055877092052
6,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00006_1_gt.tif,27.566580179404085,31.465197406146444,31.24263654079487,0.7211334450166084,0.8753902308476286,0.8032373550205629
7,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00007_1_gt.tif,29.67747227426219,33.07335668276313,31.63000374827665,0.8035489686542552,0.9132383249963709,0.8491822859573404
8,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00008_1_gt.tif,30.84301004602256,33.5987724593022,33.29648682305577,0.8320482435044418,0.9193737026564719,0.8329980096087581
9,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00009_1_gt.tif,26.565743272335226,29.541741428862856,30.534902461246347,0.7077778818765498,0.8465705526788634,0.8062090467690664
10,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00010_1_gt.tif,26.847697196126386,29.944168006386263,28.381628145373185,0.6682770754167205,0.8509219704711721,0.7336872435197304
11,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00011_1_gt.tif,28.77852122878554,31.27947599867977,33.089882879611515,0.7487654482652408,0.8734784674288143,0.8210674425179647
12,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00012_1_gt.tif,27.816379854509528,31.519087948357047,31.365619307664904,0.7302777006156398,0.8736692224603679,0.8103338278851099
13,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00013_1_gt.tif,25.934229318567258,30.415143079664034,31.204367682479056,0.6937863070059467,0.8643878248315549,0.8248749554265711
14,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00014_1_gt.tif,28.405406747179086,32.71462434521038,32.10708243522464,0.7222751166776582,0.8736611727092338,0.8293114806983652
15,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00015_1_gt.tif,27.94152249511121,32.01324414658016,31.156136542876474,0.7208194790338048,0.8760532727788513,0.82793039783385
16,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00016_1_gt.tif,28.34369521476418,31.825539613179362,31.86182202153247,0.7583563850283799,0.8788576694650398,0.8364790144048087
17,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00017_1_gt.tif,27.46581360840328,31.078475224450365,32.090093665541254,0.7037103772289375,0.8582565980108752,0.840064764929668
18,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00018_1_gt.tif,27.73018101341438,30.986709982965696,31.313884651676148,0.7487918824108892,0.8654253875401707,0.8308794992708366
19,data/microtubules/reconstructions_channel_1/testing/recons_postproc/GT/00019_1_gt.tif,24.741461175123938,29.096511302738733,29.285337478655325,0.6328184995218437,0.8204965883839845,0.7868996863092051
