,file,psnr_raw,psnr_model_1,psnr_model_2,ssim_raw,ssim_model_1,ssim_model_2
0,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00000_0_gt.tif,36.19865969310866,30.648587162251243,32.07488858856432,0.9145982381108979,0.7862446856132308,0.7132141463745292
1,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00000_1_gt.tif,25.011763029834526,28.14084239166447,28.112562728586617,0.6637929472003244,0.8259235128777757,0.7095893245938276
2,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00001_0_gt.tif,39.308294884021144,34.089909484625494,32.47934301921426,0.9416380798179205,0.8610959398131068,0.6417850508179441
3,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00001_1_gt.tif,28.024313355281695,30.546202435209878,31.937033361272693,0.7612462341912397,0.8703529840385826,0.8108000615838478
4,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00002_0_gt.tif,36.51908554726367,34.144593582060494,28.558474312611608,0.8873791366332,0.8279631446670035,0.5858150338154422
5,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00002_1_gt.tif,29.436320987736604,32.60931936111009,31.153477729096608,0.8095040944638248,0.9104473247983975,0.7604884309156574
6,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00003_0_gt.tif,42.14426241244424,33.99228404352737,29.978793627861418,0.9607475729476675,0.8406909211108692,0.39539454715046224
7,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00003_1_gt.tif,28.753595809664553,31.546107882495093,31.206134235827726,0.7918881955609853,0.8929113955542931,0.8086890944193357
8,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00004_0_gt.tif,38.68557734646339,33.398570787705395,34.060001274688695,0.931419695680205,0.8330649623579791,0.6745246449579207
9,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00004_1_gt.tif,25.07842638978186,28.275364951810683,28.576361559545255,0.6412547407696069,0.7981920594152151,0.6900191756313807
10,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00005_0_gt.tif,40.66786278261978,36.94465722298095,28.97207443207487,0.9524258791618934,0.9128425735246666,0.5259039617518866
11,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00005_1_gt.tif,25.753203536169828,28.36596049690804,30.99287814599606,0.7022280481041826,0.8442303207486954,0.779898685579751
12,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00006_0_gt.tif,38.175834611852196,32.33807003714983,31.331054125507983,0.930884063980244,0.7831401390262703,0.629332126208012
13,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00006_1_gt.tif,27.566580179404085,30.709213246531718,30.554323248960827,0.7211334450166084,0.8670969706444103,0.7526611801376051
14,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00007_0_gt.tif,35.0710945022314,25.490445793191586,23.68565456369702,0.9046672406480951,0.5669094307969078,0.5099579152780912
15,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00007_1_gt.tif,29.67747227426219,32.97943750147164,30.788828308137713,0.8035489686542552,0.9125255302851514,0.8371459552011089
16,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00008_0_gt.tif,35.064129764854506,28.621247331580342,29.3846411517277,0.8881004297272597,0.6416165181581948,0.5586961979212723
17,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00008_1_gt.tif,30.84301004602256,32.90323989820851,32.615170806827855,0.8320482435044418,0.9157504451316072,0.7975151219069971
18,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00009_0_gt.tif,36.15845282100244,31.22189960638965,30.14769879596216,0.9073731899072044,0.766342619248239,0.6278862306186794
19,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00009_1_gt.tif,26.565743272335226,29.347169829294245,29.298624959093168,0.7077778818765498,0.8443490653472949,0.7341118246805118
20,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00010_0_gt.tif,39.99163268463269,32.960911828102354,32.49166811547945,0.9506209370079546,0.8232355034462814,0.5808444285666912
21,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00010_1_gt.tif,26.847697196126386,29.97996612039593,28.666495422687177,0.6682770754167205,0.8491778479162411,0.7342712581743087
22,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00011_0_gt.tif,39.698274211124875,33.92527858657966,34.16167625536021,0.9384457482101141,0.8216626318186919,0.6671838362834375
23,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00011_1_gt.tif,28.77852122878554,31.94179672973883,31.562236368845326,0.7487654482652408,0.8801418525904197,0.7418847664056472
24,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00012_0_gt.tif,37.572626469039264,30.22130636803203,26.19994035646161,0.9232580454163895,0.755109594049399,0.47242824694472363
25,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00012_1_gt.tif,27.816379854509528,31.162298981926252,29.594408718155325,0.7302777006156398,0.8690653157850008,0.7442370788468278
26,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00013_0_gt.tif,37.28810580160057,31.345863939506167,32.822119372247954,0.9314522663520108,0.8087969065548901,0.6811405868632932
27,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00013_1_gt.tif,25.934229318567258,30.200609760618697,29.3185058398158,0.6937863070059467,0.8622129666020977,0.7382580031056386
28,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00014_0_gt.tif,37.68709299414487,32.297160471178884,25.19227900796598,0.91069945996108,0.7974238582196371,0.40984258251033306
29,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00014_1_gt.tif,28.405406747179086,32.54688874915332,29.938555042893316,0.7222751166776582,0.8716671919238834,0.7480016766869566
30,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00015_0_gt.tif,37.32700685963357,30.182547641566934,25.687812678194444,0.9213991360748821,0.7506764371332271,0.49787353033977977
31,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00015_1_gt.tif,27.94152249511121,31.9514637840031,30.21429488817505,0.7208194790338048,0.8749482504731212,0.7604597516040243
32,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00016_0_gt.tif,36.47469838005393,27.784649845012225,26.19477596915718,0.9182289712022822,0.7035584527559751,0.5088160463935419
33,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00016_1_gt.tif,28.34369521476418,30.93186566267548,31.64723063698759,0.7583563850283799,0.8701375866358627,0.8018668610209403
34,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00017_0_gt.tif,36.37821988048033,30.4158896004037,30.541097395590114,0.91431634384152,0.7521591530713587,0.6084091734899365
35,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00017_1_gt.tif,27.46581360840328,30.794847950552043,29.24080902937324,0.7037103772289375,0.8551561120365702,0.6972724594095148
36,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00018_0_gt.tif,33.99991952559018,28.081754059357614,27.142553623992182,0.8921711647948456,0.6891974297809444,0.5972004462274196
37,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00018_1_gt.tif,27.73018101341438,30.574435143926777,28.702420717290494,0.7487918824108892,0.8615244733676615,0.7426652465578369
38,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00019_0_gt.tif,40.614572518608234,32.956289439287,27.147944261792887,0.9499131968590575,0.7696113352400662,0.4595489798980217
39,data/microtubules/reconstructions/microtubules_testing/recons_unstack_postproc/GT/00019_1_gt.tif,24.741461175123938,28.45555713001822,28.755472492021998,0.6328184995218437,0.8095911016906251,0.723501460382299
