,file,psnr_raw,psnr_model_1,psnr_model_2,ssim_raw,ssim_model_1,ssim_model_2
0,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00000_1_gt.tif,25.011763029834526,25.912547526707293,27.299004326377695,0.6637929472003244,0.737695504484357,0.6593022476320574
1,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00001_1_gt.tif,28.024313355281695,27.948911337348644,29.870080657402895,0.7612462341912397,0.8000593930954663,0.7032746100806659
2,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00002_1_gt.tif,29.436320987736604,28.981395576093693,27.66152141084575,0.8095040944638248,0.8423663928020988,0.6417409870033961
3,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00003_1_gt.tif,28.753595809664553,28.966988527799984,30.562359831339005,0.7918881955609853,0.830264086429383,0.743792060204906
4,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00004_1_gt.tif,25.07842638978186,26.54054027197866,28.600268166218093,0.6412547407696069,0.7331770632637443,0.6895661532396533
5,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00005_1_gt.tif,25.753203536169828,25.910705359841828,28.323813054675128,0.7022280481041826,0.7595265870721197,0.6401578118336847
6,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00006_1_gt.tif,27.566580179404085,28.226933358291966,28.78941504153536,0.7211334450166084,0.7836074860368317,0.6438492965428795
7,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00007_1_gt.tif,29.67747227426219,30.053323897768998,30.26746738146672,0.8035489686542552,0.8441239793906072,0.7264600631137086
8,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00008_1_gt.tif,30.84301004602256,29.747290328151866,31.72873993174263,0.8320482435044418,0.86286889592042,0.7135214151323908
9,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00009_1_gt.tif,26.565743272335226,27.79171060387093,28.406954530596664,0.7077778818765498,0.7842655234129438,0.6836955234385963
10,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00010_1_gt.tif,26.847697196126386,27.94647822438046,27.57847440982179,0.6682770754167205,0.7529271468983898,0.6670764373022502
11,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00011_1_gt.tif,28.77852122878554,29.229157751150044,30.87191821468947,0.7487654482652408,0.8057754281916107,0.6732890449886817
12,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00012_1_gt.tif,27.816379854509528,28.690078645879264,29.578608934629482,0.7302777006156398,0.8002750067626514,0.6853776927816619
13,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00013_1_gt.tif,25.934229318567258,27.148142264468316,27.651085072508316,0.6937863070059467,0.7668857800444671,0.6593477628094475
14,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00014_1_gt.tif,28.405406747179086,29.00372460968818,30.2542424655018,0.7222751166776582,0.7799285691858162,0.6788747080951015
15,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00015_1_gt.tif,27.94152249511121,28.531907884797466,28.324777357314666,0.7208194790338048,0.7706216373385374,0.6703348107519154
16,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00016_1_gt.tif,28.34369521476418,28.29021938246617,30.806246542590067,0.7583563850283799,0.8022418417607601,0.718211141436254
17,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00017_1_gt.tif,27.46581360840328,29.278131153084907,26.079212378325984,0.7037103772289375,0.7998169888635549,0.641985714372459
18,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00018_1_gt.tif,27.73018101341438,28.914762368562986,28.36047202530843,0.7487918824108892,0.806464787040886,0.7050130409875774
19,data/microtubules/reconstructions/microtubules_testing/reconstructions_2705_unstack_postproc/GT/00019_1_gt.tif,24.741461175123938,25.718794358703356,27.950441444942015,0.6328184995218437,0.7172764581945822,0.6684937911818234
