,file,psnr_raw,psnr_model_1,psnr_model_2,ssim_raw,ssim_model_1,ssim_model_2
0,data/vh_step2_train_z32/Testing/GT/00000_test_gt_stack0000_0018_recon.tif,23.150630369238012,27.26389007832671,29.34851508117379,0.7657634648830145,0.8348033498326595,0.8001761526760474
1,data/vh_step2_train_z32/Testing/GT/00000_test_gt_stack0018_0036_recon.tif,27.749086531545824,30.267162369020472,28.131542257771848,0.7662749767589372,0.8512225504982357,0.8369919056905251
2,data/vh_step2_train_z32/Testing/GT/00001_test_gt_stack0000_0018_recon.tif,24.253029119607355,25.638740044207317,29.64059932003062,0.7726838650423431,0.8232134230934215,0.7690615859993092
3,data/vh_step2_train_z32/Testing/GT/00001_test_gt_stack0018_0036_recon.tif,34.202731683068414,32.71666717245074,30.14231468837679,0.8914914660224668,0.8699764212442875,0.7422587706557592
4,data/vh_step2_train_z32/Testing/GT/00002_test_gt_stack0000_0018_recon.tif,29.568601836875693,33.947090388684146,27.766822732333214,0.857212634880139,0.8583009103156504,0.7481772956805669
5,data/vh_step2_train_z32/Testing/GT/00002_test_gt_stack0018_0036_recon.tif,29.572635762591453,29.112624668685797,30.312107856895597,0.857623392133126,0.8151384131454786,0.7012081063974615
6,data/vh_step2_train_z32/Testing/GT/00003_test_gt_stack0000_0018_recon.tif,22.94690645220623,24.88963951026363,29.339810948526363,0.7000716684125456,0.8125046419178539,0.8249153975265657
7,data/vh_step2_train_z32/Testing/GT/00003_test_gt_stack0018_0036_recon.tif,28.563653109507673,29.6948992648376,29.067430265245374,0.8069394371619313,0.8463988088152555,0.7938533533646426
8,data/vh_step2_train_z32/Testing/GT/00004_test_gt_stack0000_0018_recon.tif,23.955502884550594,25.2366049262232,30.202580745665344,0.7670284797138541,0.8006621318431358,0.754004109383525
9,data/vh_step2_train_z32/Testing/GT/00004_test_gt_stack0018_0036_recon.tif,18.911664436804877,20.900653380323476,28.191311408651387,0.6361599060417575,0.771799903406259,0.8330498299595057
10,data/vh_step2_train_z32/Testing/GT/00005_test_gt_stack0000_0018_recon.tif,29.00630739246473,28.8164798154147,28.258267220851533,0.7293300363118903,0.8561667098944366,0.8468511356255162
11,data/vh_step2_train_z32/Testing/GT/00005_test_gt_stack0018_0036_recon.tif,23.54930723343283,25.788661645110583,28.966149217454035,0.7492104875960609,0.8377923838501814,0.8183383530471933
12,data/vh_step2_train_z32/Testing/GT/00006_test_gt_stack0000_0018_recon.tif,27.192414998577974,26.991623739832562,28.396063834789274,0.7649999923219118,0.8522975225208144,0.8205436601716417
